bvid,board_rid,board_name,board_rank,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs,source_csv_path,source_group,_source_priority
BV1eSDfBDEzc,,,,author_expand,owner:271970833,2026-04-10T13:09:01.543588+00:00,2026-04-10T13:09:01.543588+00:00,271970833,197,2026-04-10T09:07:31+00:00,0,393.0,owner:271970833,uid_expansions/uid_expansion_20260325_20260410_202130/videolist_part_1.csv,uid_expansions,0
BV1YXDfBUEuA,,,,author_expand,owner:1390829728,2026-04-10T13:40:58.454086+00:00,2026-04-10T13:40:58.454086+00:00,1390829728,205,2026-04-10T09:07:26+00:00,33,71.0,owner:1390829728,uid_expansions/uid_expansion_20260325_20260410_202130/videolist_part_1.csv,uid_expansions,0
BV1YXDfBUEPC,1018.0,体育运动,94.0,rankboard,rankboard:rid=1018:rank=94,2026-04-12T13:08:12.128844+00:00,,482314004,235,2026-04-10T09:07:24+00:00,272,64941.0,"rankboard:rid=1018:rank=94,https://www.bilibili.com/v/popular/rank/sports",full_site_floorings/rankboard-20260412_210745.csv,full_site_floorings,1004
BV1tPQFB3E9U,1002.0,娱乐,44.0,rankboard,rankboard:rid=1002:rank=44,2026-04-13T13:00:53.563233+00:00,,15079963,21,2026-04-10T09:07:19+00:00,481,52712.0,"rankboard:rid=1002:rank=44,https://www.bilibili.com/v/popular/rank/ent",full_site_floorings/rankboard-20260413_210036.csv,full_site_floorings,1002
BV1eXDfBUE6Q,,,,author_expand,owner:691121192,2026-04-10T14:06:52.484569+00:00,2026-04-10T14:06:52.484569+00:00,691121192,199,2026-04-10T09:06:52+00:00,921,242.0,owner:691121192,uid_expansions/uid_expansion_20260325_20260410_202130/videolist_part_1.csv,uid_expansions,0
BV1G8DZB1ERv,,,,author_expand,owner:652239032,2026-04-10T13:07:07.412174+00:00,2026-04-10T13:07:07.412174+00:00,652239032,184,2026-04-10T09:05:00+00:00,101,4821.0,owner:652239032,uid_expansions/uid_expansion_20260325_20260410_202130/videolist_part_1.csv,uid_expansions,0
BV1EGXFBfEtL,1002.0,娱乐,88.0,rankboard,rankboard:rid=1002:rank=88,2026-04-14T11:45:54.199513+00:00,,34941758,241,2026-04-10T09:05:00+00:00,192,78990.0,"rankboard:rid=1002:rank=88,https://www.bilibili.com/v/popular/rank/ent",full_site_floorings/rankboard-20260414_194539.csv,full_site_floorings,1000
BV1d3QcBsERr,,,,hot,hot:pn=12:ps=20,2026-04-11T11:55:15.557649+00:00,2026-04-11T11:55:15.557649+00:00,543931452,138,2026-04-10T09:04:28+00:00,64,603089.0,hot:pn=12:ps=20,full_site_floorings/daily_hot-20260411_195515.csv,full_site_floorings,1007
BV1uwQFBCEfV,,,,hot,hot:pn=15:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,504799975,215,2026-04-10T09:04:07+00:00,599,495666.0,hot:pn=15:ps=20,full_site_floorings/daily_hot-20260413_205616.csv,full_site_floorings,1003
BV1aRDfB7Eda,,,,hot,hot:pn=17:ps=20,2026-04-14T11:29:08.351089+00:00,2026-04-14T11:29:08.351089+00:00,3546657815791719,250,2026-04-10T09:03:45+00:00,11,1486358.0,hot:pn=17:ps=20,full_site_floorings/daily_hot-20260414_192908.csv,full_site_floorings,1001
BV1UPQFB3EMB,,,,author_expand,owner:450882837,2026-04-10T13:06:51.278579+00:00,2026-04-10T13:06:51.278579+00:00,450882837,65,2026-04-10T09:03:42+00:00,374,23467.0,owner:450882837,uid_expansions/uid_expansion_20260325_20260410_202130/videolist_part_1.csv,uid_expansions,0
BV1YRDfB7EG4,1024.0,动物,62.0,rankboard,rankboard:rid=1024:rank=62,2026-04-14T11:46:11.828864+00:00,,1870685777,239,2026-04-10T09:02:49+00:00,133,320626.0,"rankboard:rid=1024:rank=62,https://www.bilibili.com/v/popular/rank/animal",full_site_floorings/rankboard-20260414_194539.csv,full_site_floorings,1000
BV1YRDfB7EdZ,1002.0,娱乐,91.0,rankboard,rankboard:rid=1002:rank=91,2026-04-12T13:07:59.743796+00:00,,3546901070744383,193,2026-04-10T09:02:40+00:00,1304,14990.0,"rankboard:rid=1002:rank=91,https://www.bilibili.com/v/popular/rank/ent",full_site_floorings/rankboard-20260412_210745.csv,full_site_floorings,1004
BV174QFBxECY,1018.0,体育运动,60.0,rankboard,rankboard:rid=1018:rank=60,2026-04-14T11:46:09.303701+00:00,,497902760,238,2026-04-10T09:02:11+00:00,1877,135316.0,"rankboard:rid=1018:rank=60,https://www.bilibili.com/v/popular/rank/sports",full_site_floorings/rankboard-20260414_194539.csv,full_site_floorings,1000
BV18cQFBVEN4,1003.0,音乐,84.0,rankboard,rankboard:rid=1003:rank=84,2026-04-13T13:00:46.010513+00:00,,5342410,243,2026-04-10T09:01:22+00:00,1458,349854.0,"rankboard:rid=1003:rank=84,https://www.bilibili.com/v/popular/rank/music",full_site_floorings/rankboard-20260413_210036.csv,full_site_floorings,1002
